match_year,match_round,home_team,away_team,ht_win_pred_transfer,draw_pred_transfer,at_win_pred_transfer
2016,17,FC Empoli,Cagliari Calcio,33.9,47.2,18.9
2016,17,AC Milan,Atalanta,89.1,8.6,2.3
2016,17,Juventus,AS Roma,76.6,16.4,7.0
2016,17,Sassuolo,Inter,12.4,28.7,58.9
2016,17,Chievo Verona,Sampdoria,43.8,41.4,14.8
2016,17,Udinese Calcio,Crotone,89.1,8.6,2.3
2016,17,Pescara,Bologna,10.2,42.2,47.7
2016,17,SSC Napoli,Torino,92.2,3.9,3.9
2016,17,Lazio,Fiorentina,69.5,23.7,6.9
2016,17,Genoa,US Palermo,92.4,6.9,0.8
2016,18,Atalanta,FC Empoli,91.2,4.0,4.8
2016,18,Inter,Lazio,46.9,41.5,11.5
2016,18,Torino,Genoa,86.8,10.1,3.1
2016,18,Sampdoria,Udinese Calcio,60.5,27.9,11.6
2016,18,AS Roma,Chievo Verona,97.7,1.6,0.8
2016,18,US Palermo,Pescara,73.6,17.8,8.5
2016,18,Fiorentina,SSC Napoli,11.6,28.7,59.7
2016,18,Cagliari Calcio,Sassuolo,33.3,48.1,18.6
2016,18,Crotone,Juventus,0.7,0.0,99.3
2016,18,Bologna,AC Milan,4.2,13.3,82.5
2016,19,FC Empoli,US Palermo,58.5,33.9,7.6
2016,19,SSC Napoli,Sampdoria,97.5,2.5,0.0
2016,19,Udinese Calcio,Inter,11.7,26.7,61.7
2016,19,Chievo Verona,Atalanta,23.1,45.5,31.4
2016,19,Sassuolo,Torino,14.0,34.7,51.2
2016,19,Lazio,Crotone,100.0,0.0,0.0
2016,19,Genoa,AS Roma,5.8,13.2,81.0
2016,19,AC Milan,Cagliari Calcio,97.5,1.7,0.8
2016,19,Juventus,Bologna,-1.0,-1.0,-1.0
2016,19,Pescara,Fiorentina,5.3,2.3,92.4
2016,20,Crotone,Bologna,13.3,36.3,50.4
2016,20,Inter,Chievo Verona,94.8,5.2,0.0
2016,20,Cagliari Calcio,Genoa,22.8,57.0,20.2
2016,20,Lazio,Atalanta,72.3,23.5,4.2
2016,20,Udinese Calcio,AS Roma,0.8,5.9,93.3
2016,20,SSC Napoli,Pescara,97.5,0.8,1.7
2016,20,Sassuolo,US Palermo,74.8,19.3,5.9
2016,20,Sampdoria,FC Empoli,86.6,10.1,3.4
2016,20,Fiorentina,Juventus,6.7,14.2,79.2
2016,20,Torino,AC Milan,21.5,35.5,43.0
2016,21,Chievo Verona,Fiorentina,9.9,21.5,68.6
2016,21,AC Milan,SSC Napoli,32.5,51.7,15.8
2016,21,Juventus,Lazio,88.5,9.0,2.5
2016,21,FC Empoli,Udinese Calcio,17.1,44.7,38.2
2016,21,Bologna,Torino,13.0,30.9,56.1
2016,21,Pescara,Sassuolo,15.4,20.3,64.2
2016,21,US Palermo,Inter,4.1,4.9,91.1
2016,21,Genoa,Crotone,86.2,9.8,4.1
2016,21,Atalanta,Sampdoria,88.7,6.5,4.8
2016,21,AS Roma,Cagliari Calcio,99.2,0.0,0.8
2016,22,Lazio,Chievo Verona,96.0,4.0,0.0
2016,22,Inter,Pescara,98.4,1.6,0.0
2016,22,Torino,Atalanta,49.6,38.4,12.0
2016,22,Sampdoria,AS Roma,1.6,5.5,93.0
2016,22,Udinese Calcio,AC Milan,5.5,22.7,71.9
2016,22,Sassuolo,Juventus,0.8,3.1,96.1
2016,22,Fiorentina,Genoa,94.5,3.9,1.6
2016,22,Crotone,FC Empoli,23.4,52.3,24.2
2016,22,Cagliari Calcio,Bologna,50.8,35.2,14.1
2016,22,SSC Napoli,US Palermo,98.4,0.8,0.8
2016,23,Bologna,SSC Napoli,1.6,4.7,93.7
2016,23,AC Milan,Sampdoria,87.8,10.7,1.5
2016,23,Atalanta,Cagliari Calcio,93.9,4.6,1.5
2016,23,Chievo Verona,Udinese Calcio,22.9,59.5,17.6
2016,23,FC Empoli,Torino,5.3,24.4,70.2
2016,23,Genoa,Sassuolo,52.7,36.6,10.7
2016,23,Pescara,Lazio,3.1,3.8,93.1
2016,23,US Palermo,Crotone,64.1,24.4,11.5
2016,23,Juventus,Inter,89.3,8.4,2.3
2016,23,AS Roma,Fiorentina,83.5,11.3,5.3
2016,24,SSC Napoli,Genoa,97.5,0.8,1.7
2016,24,Fiorentina,Udinese Calcio,88.5,9.2,2.3
2016,24,Crotone,AS Roma,0.0,1.5,98.5
2016,24,US Palermo,Atalanta,9.8,18.8,71.4
2016,24,Torino,Pescara,95.5,3.0,1.5
2016,24,Inter,FC Empoli,97.7,1.5,0.8
2016,24,Sassuolo,Chievo Verona,57.1,34.6,8.3
2016,24,Sampdoria,Bologna,72.2,23.3,4.5
2016,24,Cagliari Calcio,Juventus,1.5,0.8,97.7
2016,24,Lazio,AC Milan,53.4,36.8,9.8
2016,25,Juventus,US Palermo,97.6,0.8,1.6
2016,25,Atalanta,Crotone,97.0,1.5,1.5
2016,25,FC Empoli,Lazio,4.4,13.3,82.2
2016,25,Bologna,Inter,6.7,9.7,83.6
2016,25,Udinese Calcio,Sassuolo,54.5,35.8,9.7
2016,25,Chievo Verona,SSC Napoli,2.2,5.2,92.5
2016,25,Pescara,Genoa,10.4,30.6,59.0
2016,25,Sampdoria,Cagliari Calcio,82.8,11.9,5.2
2016,25,AS Roma,Torino,96.3,3.7,0.0
2016,25,AC Milan,Fiorentina,63.0,25.9,11.1
2016,26,SSC Napoli,Atalanta,91.1,4.9,4.1
2016,26,Juventus,FC Empoli,99.2,0.0,0.8
2016,26,US Palermo,Sampdoria,18.5,25.8,55.6
2016,26,Lazio,Udinese Calcio,97.6,1.6,0.8
2016,26,Chievo Verona,Pescara,77.4,14.5,8.1
2016,26,Sassuolo,AC Milan,12.9,19.4,67.7
2016,26,Crotone,Cagliari Calcio,22.6,34.7,42.7
2016,26,Genoa,Bologna,46.8,42.7,10.5
2016,26,Inter,AS Roma,25.8,37.9,36.3
2016,26,Fiorentina,Torino,74.0,16.5,9.4
2016,27,AS Roma,SSC Napoli,74.2,17.5,8.3
2016,27,Sampdoria,Pescara,92.6,4.9,2.5
2016,27,AC Milan,Chievo Verona,91.8,6.6,1.6
2016,27,Atalanta,Fiorentina,69.7,18.0,12.3
2016,27,Crotone,Sassuolo,6.6,18.0,75.4
2016,27,Torino,US Palermo,97.5,1.6,0.8
2016,27,Udinese Calcio,Juventus,1.6,5.7,92.6
2016,27,Cagliari Calcio,Inter,4.1,10.7,85.2
2016,27,FC Empoli,Genoa,32.0,50.8,17.2
2016,27,Bologna,Lazio,8.1,13.0,78.9
2016,28,Juventus,AC Milan,93.5,5.6,0.9
2016,28,Genoa,Sampdoria,22.6,47.8,29.6
2016,28,Sassuolo,Bologna,78.1,17.5,4.4
2016,28,Inter,Atalanta,58.8,28.1,13.2
2016,28,Pescara,Udinese Calcio,11.4,23.7,64.9
2016,28,Chievo Verona,FC Empoli,83.3,12.3,4.4
2016,28,SSC Napoli,Crotone,98.2,0.0,1.8
2016,28,Fiorentina,Cagliari Calcio,95.6,0.9,3.5
2016,28,US Palermo,AS Roma,1.8,1.8,96.5
2016,28,Lazio,Torino,84.0,13.4,2.5
2016,29,Torino,Inter,8.0,24.8,67.3
2016,29,AC Milan,Genoa,96.5,3.5,0.0
2016,29,FC Empoli,SSC Napoli,3.5,0.0,96.5
2016,29,Bologna,Chievo Verona,33.3,51.8,14.9
2016,29,Atalanta,Pescara,94.7,3.5,1.8
2016,29,Cagliari Calcio,Lazio,3.5,10.5,86.0
2016,29,Sampdoria,Juventus,0.9,6.1,93.0
2016,29,Crotone,Fiorentina,2.6,5.3,92.1
2016,29,Udinese Calcio,US Palermo,80.7,15.8,3.5
2016,29,AS Roma,Sassuolo,93.0,7.0,0.0
2016,30,Sassuolo,Lazio,5.3,11.4,83.3
2016,30,AS Roma,FC Empoli,99.1,0.9,0.0
2016,30,Torino,Udinese Calcio,79.3,18.1,2.6
2016,30,Pescara,AC Milan,1.7,2.6,95.7
2016,30,Chievo Verona,Crotone,91.4,3.4,5.2
2016,30,US Palermo,Cagliari Calcio,31.0,48.3,20.7
2016,30,Fiorentina,Bologna,91.4,8.6,0.0
2016,30,Genoa,Atalanta,9.5,18.1,72.4
2016,30,SSC Napoli,Juventus,25.6,46.2,28.2
2016,30,Inter,Sampdoria,96.7,3.3,0.0
2016,31,FC Empoli,Pescara,79.8,11.9,8.3
2016,31,Atalanta,Sassuolo,93.7,5.4,0.9
2016,31,Juventus,Chievo Verona,98.2,1.8,0.0
2016,31,Sampdoria,Fiorentina,24.8,48.7,26.5
2016,31,Cagliari Calcio,Torino,19.1,51.3,29.6
2016,31,Bologna,AS Roma,0.9,6.1,93.0
2016,31,AC Milan,US Palermo,96.5,3.5,0.0
2016,31,Crotone,Inter,0.9,3.5,95.7
2016,31,Udinese Calcio,Genoa,80.9,14.8,4.3
2016,31,Lazio,SSC Napoli,19.8,44.0,36.2
2016,32,Inter,AC Milan,41.9,41.0,17.1
2016,32,AS Roma,Atalanta,90.9,7.4,1.7
2016,32,Genoa,Lazio,4.2,11.7,84.2
2016,32,Pescara,Juventus,0.8,0.0,99.2
2016,32,Fiorentina,FC Empoli,93.4,3.3,3.3
2016,32,Torino,Crotone,91.7,6.6,1.7
2016,32,Cagliari Calcio,Chievo Verona,51.2,33.9,14.9
2016,32,US Palermo,Bologna,18.2,43.8,38.0
2016,32,Sassuolo,Sampdoria,25.0,37.9,37.1
2016,32,SSC Napoli,Udinese Calcio,97.6,1.6,0.8
2016,33,Atalanta,Bologna,96.6,2.6,0.9
2016,33,Fiorentina,Inter,28.8,46.6,24.6
2016,33,Sassuolo,SSC Napoli,0.8,3.3,95.8
2016,33,Chievo Verona,Torino,9.9,38.0,52.1
2016,33,Lazio,US Palermo,99.2,0.0,0.8
2016,33,AC Milan,FC Empoli,96.7,2.5,0.8
2016,33,Sampdoria,Crotone,82.6,9.9,7.4
2016,33,Udinese Calcio,Cagliari Calcio,72.7,24.8,2.5
2016,33,Juventus,Genoa,99.2,0.8,0.0
2016,33,Pescara,AS Roma,1.6,0.8,97.6
2016,34,Atalanta,Juventus,7.1,18.6,74.3
2016,34,Torino,Sampdoria,80.0,17.4,2.6
2016,34,AS Roma,Lazio,71.6,24.1,4.3
2016,34,Genoa,Chievo Verona,55.2,25.9,19.0
2016,34,Bologna,Udinese Calcio,27.0,47.8,25.2
2016,34,FC Empoli,Sassuolo,41.4,34.5,24.1
2016,34,Cagliari Calcio,Pescara,87.9,5.2,6.9
2016,34,Crotone,AC Milan,12.9,6.9,80.2
2016,34,US Palermo,Fiorentina,2.6,4.3,93.1
2016,34,Inter,SSC Napoli,21.6,29.3,49.1
2016,35,SSC Napoli,Cagliari Calcio,100.0,0.0,0.0
2016,35,Juventus,Torino,91.3,7.0,1.7
2016,35,Udinese Calcio,Atalanta,7.9,26.3,65.8
2016,35,Lazio,Sampdoria,94.8,4.3,0.9
2016,35,Chievo Verona,US Palermo,81.9,12.1,6.0
2016,35,Genoa,Inter,6.9,15.5,77.6
2016,35,Sassuolo,Fiorentina,25.2,18.3,56.5
2016,35,Pescara,Crotone,17.2,31.0,51.7
2016,35,FC Empoli,Bologna,36.2,46.6,17.2
2016,35,AC Milan,AS Roma,20.7,39.7,39.7
2016,36,Fiorentina,Lazio,13.4,34.8,51.8
2016,36,Atalanta,AC Milan,53.1,30.1,16.8
2016,36,Inter,Sassuolo,86.0,6.1,7.9
2016,36,Crotone,Udinese Calcio,35.1,17.5,47.4
2016,36,Bologna,Pescara,91.2,4.4,4.4
2016,36,Torino,SSC Napoli,2.6,8.8,88.6
2016,36,US Palermo,Genoa,30.7,26.3,43.0
2016,36,Cagliari Calcio,FC Empoli,64.9,26.3,8.8
2016,36,Sampdoria,Chievo Verona,73.7,23.7,2.6
2016,36,AS Roma,Juventus,28.7,40.9,30.4
2016,37,Chievo Verona,AS Roma,0.0,1.9,98.1
2016,37,SSC Napoli,Fiorentina,95.4,3.7,0.9
2016,37,FC Empoli,Atalanta,8.3,22.0,69.7
2016,37,Genoa,Torino,11.0,39.4,49.5
2016,37,Udinese Calcio,Sampdoria,53.2,35.8,11.0
2016,37,Juventus,Crotone,96.3,1.8,1.8
2016,37,Sassuolo,Cagliari Calcio,72.5,19.3,8.3
2016,37,AC Milan,Bologna,88.1,8.3,3.7
2016,37,Lazio,Inter,84.7,9.9,5.4
2016,37,Pescara,US Palermo,23.6,41.8,34.5
2016,38,Atalanta,Chievo Verona,95.6,4.4,0.0
2016,38,Bologna,Juventus,5.5,6.6,87.9
2016,38,Cagliari Calcio,AC Milan,8.3,31.3,60.4
2016,38,Sampdoria,SSC Napoli,2.1,6.3,91.7
2016,38,AS Roma,Genoa,99.0,1.0,0.0
2016,38,Inter,Udinese Calcio,82.5,9.3,8.2
2016,38,Torino,Sassuolo,63.5,25.0,11.5
2016,38,Fiorentina,Pescara,93.8,4.1,2.1
2016,38,Crotone,Lazio,18.4,11.2,70.4
2016,38,US Palermo,FC Empoli,19.8,34.4,45.8
2017,1,Juventus,Cagliari Calcio,98.6,1.4,0.0
2017,1,Hellas Verona,SSC Napoli,0.9,5.2,93.9
2017,1,Atalanta,AS Roma,8.9,37.7,53.4
2017,1,Udinese Calcio,Chievo Verona,48.0,44.4,7.7
2017,1,Sassuolo,Genoa,47.4,44.6,8.0
2017,1,Sampdoria,Benevento,88.3,9.3,2.4
2017,1,Lazio,SPAL,97.6,1.2,1.2
2017,1,Inter,Fiorentina,79.8,15.3,4.8
2017,1,Crotone,AC Milan,0.8,5.2,94.0
2017,1,Bologna,Torino,11.3,33.9,54.8
2017,2,Benevento,Bologna,18.6,43.4,38.0
2017,2,Genoa,Juventus,0.0,2.3,97.7
2017,2,AS Roma,Inter,40.4,34.1,25.6
2017,2,Torino,Sassuolo,79.7,17.7,2.6
2017,2,SPAL,Udinese Calcio,20.3,38.4,41.4
2017,2,SSC Napoli,Atalanta,96.1,1.3,2.6
2017,2,AC Milan,Cagliari Calcio,97.4,1.3,1.3
2017,2,Fiorentina,Sampdoria,59.9,24.6,15.5
2017,2,Crotone,Hellas Verona,32.3,44.0,23.7
2017,2,Chievo Verona,Lazio,11.2,23.7,65.1
2017,3,Juventus,Chievo Verona,98.5,0.5,1.0
2017,3,Inter,SPAL,96.0,2.0,2.0
2017,3,Atalanta,Sassuolo,74.0,19.6,6.4
2017,3,Udinese Calcio,Genoa,25.0,54.4,20.6
2017,3,Hellas Verona,Fiorentina,18.3,28.7,53.0
2017,3,Cagliari Calcio,Crotone,59.8,27.9,12.3
2017,3,Lazio,AC Milan,13.7,32.4,53.9
2017,3,Benevento,Torino,2.9,9.3,87.7
2017,3,Bologna,SSC Napoli,2.5,2.0,95.5
2017,3,Sampdoria,AS Roma,15.0,32.0,53.0
2017,4,Crotone,Inter,1.1,3.8,95.1
2017,4,Fiorentina,Bologna,80.0,15.7,4.3
2017,4,AS Roma,Hellas Verona,98.9,0.5,0.5
2017,4,Sassuolo,Juventus,0.5,4.7,94.8
2017,4,Torino,Sampdoria,59.9,32.8,7.3
2017,4,SPAL,Cagliari Calcio,52.1,36.5,11.5
2017,4,SSC Napoli,Benevento,98.4,0.5,1.0
2017,4,AC Milan,Udinese Calcio,93.2,5.2,1.6
2017,4,Chievo Verona,Atalanta,16.7,41.7,41.7
2017,4,Genoa,Lazio,7.3,10.4,82.4
2017,5,Bologna,Inter,1.3,10.6,88.1
2017,5,Benevento,AS Roma,0.0,2.9,97.1
2017,5,Atalanta,Crotone,93.2,5.1,1.7
2017,5,Udinese Calcio,Torino,15.4,30.9,53.7
2017,5,AC Milan,SPAL,95.5,2.8,1.7
2017,5,Lazio,SSC Napoli,10.9,30.3,58.9
2017,5,Juventus,Fiorentina,94.3,5.1,0.6
2017,5,Hellas Verona,Sampdoria,13.1,17.6,69.3
2017,5,Genoa,Chievo Verona,56.3,33.5,10.2
2017,5,Cagliari Calcio,Sassuolo,55.1,29.0,15.9
2017,6,AS Roma,Udinese Calcio,98.7,0.6,0.6
2017,6,SPAL,SSC Napoli,0.6,2.6,96.8
2017,6,Juventus,Torino,90.4,9.6,0.0
2017,6,Sampdoria,AC Milan,3.7,32.9,63.4
2017,6,Cagliari Calcio,Chievo Verona,56.5,39.8,3.7
2017,6,Inter,Genoa,95.7,1.9,2.5
2017,6,Hellas Verona,Lazio,4.3,8.1,87.6
2017,6,Crotone,Benevento,67.7,26.7,5.6
2017,6,Sassuolo,Bologna,40.4,41.0,18.6
2017,6,Fiorentina,Atalanta,62.1,26.7,11.2
2017,7,Udinese Calcio,Sampdoria,12.0,22.2,65.9
2017,7,Genoa,Bologna,30.4,41.7,28.0
2017,7,SSC Napoli,Cagliari Calcio,97.0,1.2,1.8
2017,7,Torino,Hellas Verona,95.8,3.0,1.2
2017,7,SPAL,Crotone,56.0,39.3,4.8
2017,7,Lazio,Sassuolo,92.9,4.8,2.4
2017,7,Chievo Verona,Fiorentina,19.6,30.4,50.0
2017,7,Benevento,Inter,2.4,1.8,95.8
2017,7,AC Milan,AS Roma,33.1,39.6,27.2
2017,7,Atalanta,Juventus,4.1,12.4,83.5
2017,8,Juventus,Lazio,90.5,7.6,1.9
2017,8,AS Roma,SSC Napoli,14.6,34.2,51.3
2017,8,Fiorentina,Udinese Calcio,83.8,14.4,1.9
2017,8,Crotone,Torino,5.6,12.5,81.9
2017,8,Cagliari Calcio,Genoa,61.3,23.8,15.0
2017,8,Bologna,SPAL,81.9,11.9,6.3
2017,8,Sassuolo,Chievo Verona,33.1,33.8,33.1
2017,8,Sampdoria,Atalanta,41.9,38.8,19.4
2017,8,Inter,AC Milan,55.0,28.8,16.3
2017,8,Hellas Verona,Benevento,73.8,18.1,8.1
2017,9,Sampdoria,Crotone,95.8,2.8,1.4
2017,9,SSC Napoli,Inter,77.6,17.5,4.9
2017,9,Chievo Verona,Hellas Verona,71.5,25.7,2.8
2017,9,Atalanta,Bologna,67.6,20.7,11.7
2017,9,Torino,AS Roma,6.9,13.1,80.0
2017,9,SPAL,Sassuolo,22.8,51.7,25.5
2017,9,AC Milan,Genoa,91.0,7.6,1.4
2017,9,Benevento,Fiorentina,1.4,9.7,89.0
2017,9,Udinese Calcio,Juventus,0.7,2.1,97.2
2017,9,Lazio,Cagliari Calcio,97.9,1.4,0.7
2017,10,Inter,Sampdoria,93.5,4.8,1.6
2017,10,Atalanta,Hellas Verona,90.2,6.0,3.8
2017,10,Sassuolo,Udinese Calcio,46.3,38.8,14.9
2017,10,AS Roma,Crotone,98.5,0.0,1.5
2017,10,Juventus,SPAL,97.0,1.5,1.5
2017,10,Genoa,SSC Napoli,2.2,4.5,93.3
2017,10,Fiorentina,Torino,63.4,29.9,6.7
2017,10,Chievo Verona,AC Milan,17.2,26.1,56.7
2017,10,Cagliari Calcio,Benevento,85.9,10.4,3.7
2017,10,Bologna,Lazio,3.0,14.9,82.1
2017,11,AC Milan,Juventus,4.8,24.0,71.2
2017,11,AS Roma,Bologna,96.6,2.1,1.4
2017,11,Benevento,Lazio,0.7,2.7,96.6
2017,11,Udinese Calcio,Atalanta,14.2,47.3,38.5
2017,11,SPAL,Genoa,19.6,36.5,43.9
2017,11,Sampdoria,Chievo Verona,84.5,13.5,2.0
2017,11,SSC Napoli,Sassuolo,98.6,0.7,0.7
2017,11,Crotone,Fiorentina,3.4,12.2,84.5
2017,11,Torino,Cagliari Calcio,81.2,17.4,1.3
2017,11,Hellas Verona,Inter,0.7,1.3,98.0
2017,12,Bologna,Crotone,85.8,10.6,3.5
2017,12,Genoa,Sampdoria,11.0,18.6,70.3
2017,12,Inter,Torino,93.9,4.1,2.0
2017,12,Juventus,Benevento,98.7,0.7,0.7
2017,12,Fiorentina,AS Roma,6.8,25.0,68.2
2017,12,Chievo Verona,SSC Napoli,1.4,4.8,93.9
2017,12,Cagliari Calcio,Hellas Verona,74.5,16.1,9.4
2017,12,Atalanta,SPAL,94.6,4.7,0.7
2017,12,Sassuolo,AC Milan,6.7,18.7,74.7
2017,12,Lazio,Udinese Calcio,97.6,1.2,1.2
2017,13,AS Roma,Lazio,46.8,41.7,11.5
2017,13,SSC Napoli,AC Milan,89.3,7.9,2.9
2017,13,Crotone,Genoa,47.5,31.2,21.3
2017,13,Benevento,Sassuolo,17.0,28.4,54.6
2017,13,Udinese Calcio,Cagliari Calcio,70.9,22.0,7.1
2017,13,Torino,Chievo Verona,85.1,12.1,2.8
2017,13,SPAL,Fiorentina,6.4,13.5,80.1
2017,13,Sampdoria,Juventus,3.5,7.1,89.4
2017,13,Inter,Atalanta,87.2,7.8,5.0
2017,13,Hellas Verona,Bologna,18.8,42.4,38.9
2017,14,Bologna,Sampdoria,13.0,25.4,61.6
2017,14,Sassuolo,Hellas Verona,78.4,16.5,5.0
2017,14,Chievo Verona,SPAL,84.2,12.9,2.9
2017,14,Cagliari Calcio,Inter,1.4,7.2,91.3
2017,14,Udinese Calcio,SSC Napoli,0.7,2.1,97.1
2017,14,AC Milan,Torino,75.0,22.9,2.1
2017,14,Genoa,AS Roma,0.7,2.1,97.1
2017,14,Lazio,Fiorentina,91.5,7.0,1.4
2017,14,Juventus,Crotone,99.3,0.7,0.0
2017,14,Atalanta,Benevento,95.1,3.5,1.4
2017,15,AS Roma,SPAL,100.0,0.0,0.0
2017,15,SSC Napoli,Juventus,47.0,40.2,12.9
2017,15,Torino,Atalanta,52.2,33.6,14.2
2017,15,Benevento,AC Milan,2.2,2.9,94.9
2017,15,Inter,Chievo Verona,96.3,3.0,0.7
2017,15,Fiorentina,Sassuolo,89.6,8.1,2.2
2017,15,Bologna,Cagliari Calcio,82.1,14.9,3.0
2017,15,Sampdoria,Lazio,17.0,33.3,49.6
2017,15,Crotone,Udinese Calcio,27.6,38.1,34.3
2017,15,Hellas Verona,Genoa,35.1,41.8,23.1
2017,16,Cagliari Calcio,Sampdoria,10.0,16.2,73.8
2017,16,Juventus,Inter,63.8,24.6,11.5
2017,16,Chievo Verona,AS Roma,1.5,5.3,93.2
2017,16,Udinese Calcio,Benevento,90.2,7.6,2.3
2017,16,SPAL,Hellas Verona,47.0,42.4,10.6
2017,16,SSC Napoli,Fiorentina,91.7,7.6,0.8
2017,16,Sassuolo,Crotone,65.9,29.5,4.5
2017,16,AC Milan,Bologna,82.7,15.0,2.3
2017,16,Lazio,Torino,93.3,3.7,3.0
2017,16,Genoa,Atalanta,10.2,33.6,56.2
2017,17,Inter,Udinese Calcio,97.6,1.6,0.8
2017,17,Torino,SSC Napoli,4.0,15.2,80.8
2017,17,AS Roma,Cagliari Calcio,98.4,1.6,0.0
2017,17,Hellas Verona,AC Milan,2.3,8.6,89.1
2017,17,Sampdoria,Sassuolo,90.6,7.0,2.3
2017,17,Fiorentina,Genoa,87.5,5.5,7.0
2017,17,Crotone,Chievo Verona,16.4,47.7,35.9
2017,17,Bologna,Juventus,3.1,3.1,93.8
2017,17,Benevento,SPAL,23.3,46.5,30.2
2017,17,Atalanta,Lazio,17.1,36.4,46.5
2017,18,Chievo Verona,Bologna,25.2,49.5,25.2
2017,18,Cagliari Calcio,Fiorentina,8.5,22.2,69.2
2017,18,Lazio,Crotone,99.1,0.0,0.9
2017,18,Udinese Calcio,Hellas Verona,84.2,13.3,2.5
2017,18,SPAL,Torino,4.2,20.0,75.8
2017,18,Sassuolo,Inter,0.8,6.7,92.5
2017,18,SSC Napoli,Sampdoria,97.5,1.7,0.8
2017,18,Genoa,Benevento,94.2,4.2,1.7
2017,18,AC Milan,Atalanta,42.6,36.1,21.3
2017,18,Juventus,AS Roma,87.1,8.9,4.0
2017,19,Crotone,SSC Napoli,1.7,0.0,98.3
2017,19,Fiorentina,AC Milan,58.1,28.2,13.7
2017,19,Atalanta,Cagliari Calcio,96.6,2.6,0.9
2017,19,Torino,Genoa,78.6,20.5,0.9
2017,19,Sampdoria,SPAL,92.3,6.0,1.7
2017,19,AS Roma,Sassuolo,94.0,4.3,1.7
2017,19,Bologna,Udinese Calcio,36.8,41.0,22.2
2017,19,Benevento,Chievo Verona,10.3,22.2,67.5
2017,19,Inter,Lazio,53.3,30.8,15.8
2017,19,Hellas Verona,Juventus,0.0,0.8,99.2
2017,20,Chievo Verona,Udinese Calcio,11.6,25.9,62.5
2017,20,Fiorentina,Inter,12.2,38.3,49.6
2017,20,Torino,Bologna,68.9,23.0,8.2
2017,20,Genoa,Sassuolo,38.9,48.4,12.7
2017,20,Benevento,Sampdoria,4.0,7.1,88.9
2017,20,SPAL,Lazio,0.0,2.4,97.6
2017,20,SSC Napoli,Hellas Verona,97.6,1.6,0.8
2017,20,AC Milan,Crotone,92.9,4.8,2.4
2017,20,AS Roma,Atalanta,79.5,13.4,7.1
2017,20,Cagliari Calcio,Juventus,0.0,2.3,97.7
2017,21,Atalanta,SSC Napoli,12.4,22.1,65.5
2017,21,Bologna,Benevento,86.8,7.6,5.6
2017,21,Sassuolo,Torino,14.6,31.3,54.2
2017,21,Udinese Calcio,SPAL,85.5,11.7,2.8
2017,21,Sampdoria,Fiorentina,33.3,43.1,23.6
2017,21,Hellas Verona,Crotone,45.8,45.1,9.0
2017,21,Lazio,Chievo Verona,94.4,4.2,1.4
2017,21,Cagliari Calcio,AC Milan,13.2,22.2,64.6
2017,21,Inter,AS Roma,46.9,38.5,14.7
2017,21,Juventus,Genoa,99.3,0.7,0.0
2017,22,Sassuolo,Atalanta,5.3,28.0,66.7
2017,22,Chievo Verona,Juventus,0.0,0.0,100.0
2017,22,SPAL,Inter,0.7,3.7,95.5
2017,22,Genoa,Udinese Calcio,32.8,35.8,31.3
2017,22,Fiorentina,Hellas Verona,94.8,1.5,3.7
2017,22,Crotone,Cagliari Calcio,23.9,58.2,17.9
2017,22,SSC Napoli,Bologna,96.3,3.0,0.7
2017,22,Torino,Benevento,92.5,4.5,3.0
2017,22,AC Milan,Lazio,15.7,37.3,47.0
2017,22,AS Roma,Sampdoria,86.0,9.6,4.4
2017,23,Sampdoria,Torino,72.8,22.1,5.1
2017,23,Inter,Crotone,97.8,2.2,0.0
2017,23,Hellas Verona,AS Roma,1.4,6.4,92.1
2017,23,Atalanta,Chievo Verona,92.9,5.0,2.1
2017,23,Cagliari Calcio,SPAL,71.4,25.0,3.6
2017,23,Juventus,Sassuolo,98.6,0.7,0.7
2017,23,Udinese Calcio,AC Milan,16.4,39.3,44.3
2017,23,Bologna,Fiorentina,22.0,53.9,24.1
2017,23,Benevento,SSC Napoli,0.0,0.0,100.0
2017,23,Lazio,Genoa,97.2,2.8,0.0
2017,24,Fiorentina,Juventus,3.9,9.3,86.8
2017,24,SPAL,AC Milan,5.9,8.9,85.2
2017,24,Crotone,Atalanta,6.6,12.5,80.9
2017,24,SSC Napoli,Lazio,81.0,15.3,3.6
2017,24,Sassuolo,Cagliari Calcio,39.1,51.4,9.4
2017,24,Torino,Udinese Calcio,55.8,35.5,8.7
2017,24,Sampdoria,Hellas Verona,93.5,5.1,1.4
2017,24,Chievo Verona,Genoa,32.6,44.2,23.2
2017,24,Inter,Bologna,88.4,8.7,2.9
2017,24,AS Roma,Benevento,100.0,0.0,0.0
2017,25,Udinese Calcio,AS Roma,4.5,12.1,83.3
2017,25,Chievo Verona,Cagliari Calcio,36.6,51.5,11.9
2017,25,Genoa,Inter,6.0,19.4,74.6
2017,25,Torino,Juventus,1.5,8.2,90.3
2017,25,SSC Napoli,SPAL,99.3,0.0,0.7
2017,25,Bologna,Sassuolo,63.4,27.6,9.0
2017,25,Benevento,Crotone,20.9,40.3,38.8
2017,25,Atalanta,Fiorentina,62.7,25.4,11.9
2017,25,AC Milan,Sampdoria,64.0,27.9,8.1
2017,25,Lazio,Hellas Verona,99.3,0.0,0.7
2017,26,Bologna,Genoa,29.6,52.0,18.4
2017,26,Inter,Benevento,100.0,0.0,0.0
2017,26,Crotone,SPAL,63.6,31.8,4.7
