HomeTeam,AwayTeam,Date,label,Referee,league_year,Home_lag_TeamCorners_1,Home_lag_TeamCorners_2,Home_lag_TeamCorners_3,Home_lag_TeamFouls_1,Home_lag_TeamFouls_2,Home_lag_TeamFouls_3,Home_lag_TeamRedCards_1,Home_lag_TeamRedCards_2,Home_lag_TeamRedCards_3,Home_lag_TeamShots_1,Home_lag_TeamShots_2,Home_lag_TeamShots_3,Home_lag_TeamShotsOnTarget_1,Home_lag_TeamShotsOnTarget_2,Home_lag_TeamShotsOnTarget_3,Home_lag_TeamYellowCards_1,Home_lag_TeamYellowCards_2,Home_lag_TeamYellowCards_3,Home_lag_FullTimeTeamGoals_1,Home_lag_FullTimeTeamGoals_2,Home_lag_FullTimeTeamGoals_3,Home_lag_HalfTimeTeamGoals_1,Home_lag_HalfTimeTeamGoals_2,Home_lag_HalfTimeTeamGoals_3,Home_lag_EnemyTeamCorners_1,Home_lag_EnemyTeamCorners_2,Home_lag_EnemyTeamCorners_3,Home_lag_EnemyTeamFouls_1,Home_lag_EnemyTeamFouls_2,Home_lag_EnemyTeamFouls_3,Home_lag_EnemyTeamRedCards_1,Home_lag_EnemyTeamRedCards_2,Home_lag_EnemyTeamRedCards_3,Home_lag_EnemyTeamShots_1,Home_lag_EnemyTeamShots_2,Home_lag_EnemyTeamShots_3,Home_lag_EnemyTeamShotsOnTarget_1,Home_lag_EnemyTeamShotsOnTarget_2,Home_lag_EnemyTeamShotsOnTarget_3,Home_lag_EnemyTeamYellowCards_1,Home_lag_EnemyTeamYellowCards_2,Home_lag_EnemyTeamYellowCards_3,Home_lag_FullTimeEnemyTeamGoals_1,Home_lag_FullTimeEnemyTeamGoals_2,Home_lag_FullTimeEnemyTeamGoals_3,Home_lag_HalfTimeEnemyTeamGoals_1,Home_lag_HalfTimeEnemyTeamGoals_2,Home_lag_HalfTimeEnemyTeamGoals_3,Home_lag_HalfTimeResult_1,Home_lag_HalfTimeResult_2,Home_lag_HalfTimeResult_3,Home_lag_FullTimeResult_1,Home_lag_FullTimeResult_2,Home_lag_FullTimeResult_3,Away_lag_TeamCorners_1,Away_lag_TeamCorners_2,Away_lag_TeamCorners_3,Away_lag_TeamFouls_1,Away_lag_TeamFouls_2,Away_lag_TeamFouls_3,Away_lag_TeamRedCards_1,Away_lag_TeamRedCards_2,Away_lag_TeamRedCards_3,Away_lag_TeamShots_1,Away_lag_TeamShots_2,Away_lag_TeamShots_3,Away_lag_TeamShotsOnTarget_1,Away_lag_TeamShotsOnTarget_2,Away_lag_TeamShotsOnTarget_3,Away_lag_TeamYellowCards_1,Away_lag_TeamYellowCards_2,Away_lag_TeamYellowCards_3,Away_lag_FullTimeTeamGoals_1,Away_lag_FullTimeTeamGoals_2,Away_lag_FullTimeTeamGoals_3,Away_lag_HalfTimeTeamGoals_1,Away_lag_HalfTimeTeamGoals_2,Away_lag_HalfTimeTeamGoals_3,Away_lag_EnemyTeamCorners_1,Away_lag_EnemyTeamCorners_2,Away_lag_EnemyTeamCorners_3,Away_lag_EnemyTeamFouls_1,Away_lag_EnemyTeamFouls_2,Away_lag_EnemyTeamFouls_3,Away_lag_EnemyTeamRedCards_1,Away_lag_EnemyTeamRedCards_2,Away_lag_EnemyTeamRedCards_3,Away_lag_EnemyTeamShots_1,Away_lag_EnemyTeamShots_2,Away_lag_EnemyTeamShots_3,Away_lag_EnemyTeamShotsOnTarget_1,Away_lag_EnemyTeamShotsOnTarget_2,Away_lag_EnemyTeamShotsOnTarget_3,Away_lag_EnemyTeamYellowCards_1,Away_lag_EnemyTeamYellowCards_2,Away_lag_EnemyTeamYellowCards_3,Away_lag_FullTimeEnemyTeamGoals_1,Away_lag_FullTimeEnemyTeamGoals_2,Away_lag_FullTimeEnemyTeamGoals_3,Away_lag_HalfTimeEnemyTeamGoals_1,Away_lag_HalfTimeEnemyTeamGoals_2,Away_lag_HalfTimeEnemyTeamGoals_3,Away_lag_HalfTimeResult_1,Away_lag_HalfTimeResult_2,Away_lag_HalfTimeResult_3,Away_lag_FullTimeResult_1,Away_lag_FullTimeResult_2,Away_lag_FullTimeResult_3,Month,Day
Sunderland,Blackburn,2009-08-22,1,3,2009,1,7,-1,14,10,-1,0,0,-1,4,20,-1,3,13,-1,2,1,-1,1,1,-1,1,1,-1,14,4,-1,10,16,-1,0,0,-1,20,11,-1,9,3,-1,2,2,-1,3,0,-1,0,0,-1,2,2,1,0,2,1,5,-1,-1,12,-1,-1,0,-1,-1,17,-1,-1,9,-1,-1,2,-1,-1,0,-1,-1,0,-1,-1,4,-1,-1,9,-1,-1,0,-1,-1,8,-1,-1,5,-1,-1,1,-1,-1,2,-1,-1,1,-1,-1,0,1,1,0,1,1,8,22
Wigan,Man United,2009-08-22,2,9,2009,4,6,-1,8,14,-1,0,0,-1,18,14,-1,5,7,-1,0,2,-1,0,2,-1,0,1,-1,4,4,-1,21,15,-1,0,0,-1,9,11,-1,3,5,-1,3,2,-1,1,0,-1,1,0,-1,0,2,1,0,2,1,12,13,-1,12,13,-1,0,0,-1,18,26,-1,9,17,-1,1,1,-1,0,1,-1,0,1,-1,1,2,-1,8,7,-1,0,0,-1,8,6,-1,2,4,-1,2,1,-1,1,0,-1,1,0,-1,0,2,1,0,2,1,8,22
Burnley,Everton,2009-08-23,1,23,2009,1,6,-1,8,10,-1,0,0,-1,8,9,-1,2,5,-1,2,2,-1,1,0,-1,1,0,-1,12,3,-1,12,15,-1,0,0,-1,18,12,-1,9,5,-1,1,2,-1,0,2,-1,0,2,-1,2,0,1,2,0,1,4,-1,-1,11,-1,-1,0,-1,-1,8,-1,-1,5,-1,-1,0,-1,-1,1,-1,-1,0,-1,-1,9,-1,-1,13,-1,-1,0,-1,-1,15,-1,-1,9,-1,-1,0,-1,-1,6,-1,-1,3,-1,-1,0,1,1,0,1,1,8,23
Fulham,Chelsea,2009-08-23,2,1,2009,4,-1,-1,18,-1,-1,0,-1,-1,9,-1,-1,3,-1,-1,2,-1,-1,1,-1,-1,1,-1,-1,6,-1,-1,11,-1,-1,0,-1,-1,16,-1,-1,4,-1,-1,3,-1,-1,0,-1,-1,0,-1,-1,2,1,1,2,1,1,14,12,-1,10,13,-1,0,0,-1,20,26,-1,9,12,-1,2,1,-1,3,2,-1,0,1,-1,1,4,-1,14,15,-1,0,0,-1,4,7,-1,3,3,-1,2,2,-1,1,1,-1,1,1,-1,0,0,1,2,2,1,8,23
West Ham,Tottenham,2009-08-23,2,16,2009,6,-1,-1,5,-1,-1,0,-1,-1,16,-1,-1,13,-1,-1,0,-1,-1,2,-1,-1,1,-1,-1,8,-1,-1,9,-1,-1,0,-1,-1,19,-1,-1,11,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,2,1,1,2,1,1,5,6,-1,13,14,-1,0,0,-1,18,17,-1,12,11,-1,2,3,-1,5,2,-1,3,1,-1,6,5,-1,23,16,-1,0,0,-1,9,6,-1,7,3,-1,3,3,-1,1,1,-1,1,0,-1,2,2,1,2,2,1,8,23
Liverpool,Aston Villa,2009-08-24,2,15,2009,11,5,-1,10,16,-1,0,0,-1,18,6,-1,13,3,-1,0,3,-1,4,1,-1,2,0,-1,5,6,-1,9,14,-1,0,0,-1,6,17,-1,3,11,-1,1,3,-1,0,2,-1,0,1,-1,2,0,1,2,0,1,4,-1,-1,15,-1,-1,0,-1,-1,11,-1,-1,5,-1,-1,2,-1,-1,0,-1,-1,0,-1,-1,6,-1,-1,14,-1,-1,0,-1,-1,14,-1,-1,7,-1,-1,2,-1,-1,2,-1,-1,1,-1,-1,0,1,1,0,1,1,8,24
Blackburn,West Ham,2009-08-29,0,23,2009,10,5,-1,14,12,-1,0,0,-1,18,17,-1,5,9,-1,1,2,-1,1,0,-1,1,0,-1,0,4,-1,12,9,-1,0,0,-1,8,8,-1,5,5,-1,2,1,-1,2,2,-1,1,1,-1,0,0,1,0,0,1,4,6,-1,13,5,-1,0,0,-1,17,16,-1,8,13,-1,2,0,-1,1,2,-1,0,1,-1,8,8,-1,11,9,-1,0,0,-1,17,19,-1,10,11,-1,1,0,-1,2,0,-1,0,0,-1,0,2,1,0,2,1,8,29
Bolton,Liverpool,2009-08-29,2,3,2009,12,4,-1,19,16,-1,0,0,-1,20,11,-1,10,3,-1,2,2,-1,0,0,-1,0,0,-1,4,7,-1,19,10,-1,0,0,-1,12,20,-1,5,13,-1,3,1,-1,1,1,-1,0,1,-1,0,0,1,0,0,1,10,11,5,15,10,16,0,0,0,21,18,6,12,13,3,3,0,3,1,4,1,0,2,0,4,5,6,11,9,14,0,0,0,7,6,17,4,3,11,2,1,3,3,0,2,2,0,1,0,2,0,0,2,0,8,29
Chelsea,Burnley,2009-08-29,1,16,2009,7,14,12,10,10,13,0,0,0,12,20,26,4,9,12,0,2,1,2,3,2,1,0,1,4,1,4,11,14,15,0,0,0,4,4,7,1,3,3,0,2,2,0,1,1,0,1,1,2,0,0,2,2,2,3,1,6,11,8,10,0,0,0,8,8,9,4,2,5,1,2,2,1,1,0,1,1,0,7,12,3,13,12,15,0,0,0,17,18,12,11,9,5,0,1,2,0,0,2,0,0,2,2,2,0,2,2,0,8,29
Man United,Arsenal,2009-08-29,1,17,2009,5,12,13,8,12,13,0,0,0,16,18,26,13,9,17,2,1,1,5,0,1,0,0,1,3,1,2,11,8,7,0,0,0,16,8,6,7,2,4,2,2,1,0,1,0,0,1,0,0,0,2,2,0,2,8,9,-1,9,13,-1,0,0,-1,19,15,-1,16,9,-1,1,0,-1,4,6,-1,2,3,-1,4,4,-1,10,11,-1,0,0,-1,9,8,-1,4,5,-1,0,0,-1,1,1,-1,1,0,-1,2,2,1,2,2,1,8,29
Stoke,Sunderland,2009-08-29,1,19,2009,3,5,3,13,9,15,0,0,0,13,6,12,3,3,5,3,1,2,0,0,2,0,0,2,3,11,6,8,10,10,0,0,0,8,18,9,6,13,5,0,0,2,0,4,0,0,2,0,0,0,2,0,0,2,0,1,7,12,14,10,0,0,0,8,4,20,5,3,13,2,2,1,2,1,1,1,1,1,10,14,4,14,10,16,0,0,0,18,20,11,5,9,3,1,2,2,1,3,0,1,0,0,0,2,2,2,0,2,8,29
Tottenham,Birmingham,2009-08-29,1,25,2009,8,5,6,11,13,14,0,0,0,17,18,17,10,12,11,1,2,3,2,5,2,0,3,1,4,6,5,13,23,16,0,0,0,17,9,6,8,7,3,2,3,3,1,1,1,0,1,0,0,2,2,2,2,2,3,4,2,8,11,7,0,0,0,8,9,6,6,5,4,0,0,1,0,1,0,0,0,0,3,5,13,13,20,13,0,0,0,13,9,26,3,4,17,3,5,1,0,0,1,0,0,1,0,0,0,0,2,0,8,29
Wolves,Hull,2009-08-29,0,28,2009,6,4,8,11,21,9,0,0,0,10,9,19,2,3,11,1,3,0,0,1,0,0,1,0,5,4,6,7,8,5,0,0,0,16,18,16,11,5,13,0,0,0,1,0,2,1,0,1,0,2,0,0,2,0,4,6,4,19,23,15,0,0,0,12,9,7,5,7,3,3,3,2,1,1,1,0,1,1,12,5,12,19,13,13,0,0,0,20,18,26,10,12,12,2,2,1,0,5,2,0,3,1,0,0,0,2,0,0,8,29
Aston Villa,Fulham,2009-08-30,1,29,2009,4,4,-1,11,15,-1,0,0,-1,7,11,-1,4,5,-1,2,2,-1,3,0,-1,2,0,-1,10,6,-1,15,14,-1,0,0,-1,21,14,-1,12,7,-1,3,2,-1,1,2,-1,0,1,-1,2,0,1,2,0,1,4,4,-1,11,18,-1,0,0,-1,4,9,-1,1,3,-1,0,2,-1,0,1,-1,0,1,-1,7,6,-1,10,11,-1,0,0,-1,12,16,-1,4,4,-1,0,3,-1,2,0,-1,1,0,-1,0,2,1,0,2,1,8,30
Everton,Wigan,2009-08-30,1,14,2009,7,4,-1,13,11,-1,0,0,-1,17,8,-1,11,5,-1,0,0,-1,0,1,-1,0,0,-1,3,9,-1,11,13,-1,0,0,-1,8,15,-1,4,9,-1,1,0,-1,1,6,-1,1,3,-1,0,0,1,0,0,1,3,4,6,11,8,14,0,0,0,16,18,14,7,5,7,2,0,2,0,0,2,0,0,1,5,4,4,8,21,15,0,0,0,16,9,11,13,3,5,2,3,2,5,1,0,0,1,0,0,0,2,0,0,2,8,30
Portsmouth,Man City,2009-08-30,2,9,2009,4,5,6,10,20,11,0,0,0,9,9,16,4,4,4,0,5,3,1,0,0,1,0,0,8,4,4,9,11,18,0,0,0,19,9,9,16,5,3,1,0,2,4,1,1,2,0,1,0,0,0,0,0,0,5,4,-1,7,9,-1,0,0,-1,16,8,-1,11,5,-1,0,1,-1,1,2,-1,1,1,-1,6,5,-1,11,12,-1,0,0,-1,10,17,-1,2,9,-1,1,2,-1,0,0,-1,0,0,-1,2,2,1,2,2,1,8,30
Blackburn,Wolves,2009-09-12,1,29,2009,5,10,5,13,14,12,0,0,0,19,18,17,9,5,9,1,1,2,0,1,0,0,1,0,2,0,4,18,12,9,0,0,0,11,8,8,5,5,5,3,2,1,0,2,2,0,1,1,0,0,0,0,0,0,8,6,4,11,11,21,0,0,0,24,10,9,17,2,3,0,1,3,1,0,1,0,0,1,2,5,4,15,7,8,0,0,0,5,16,18,4,11,5,2,0,0,1,1,0,1,1,0,0,0,2,0,0,2,9,12
Liverpool,Burnley,2009-09-12,1,13,2009,11,10,11,7,15,10,0,0,0,26,21,18,14,12,13,1,3,0,3,1,4,1,0,2,5,4,5,14,11,9,1,0,0,8,7,6,5,4,3,3,2,1,2,3,0,1,2,0,0,0,2,2,0,2,1,3,1,5,11,8,0,0,0,3,8,8,0,4,2,1,1,2,0,1,1,0,1,1,10,7,12,7,13,12,0,0,0,27,17,18,17,11,9,0,0,1,3,0,0,1,0,0,0,2,2,0,2,2,9,12
Man City,Arsenal,2009-09-12,1,16,2009,11,5,4,7,7,9,0,0,0,12,16,8,8,11,5,1,0,1,1,1,2,1,1,1,3,6,5,12,11,12,0,0,0,11,10,17,6,2,9,2,1,2,0,0,0,0,0,0,2,2,2,2,2,2,5,8,9,15,9,13,0,0,0,9,19,15,3,16,9,6,1,0,1,4,6,1,2,3,6,4,4,21,10,11,0,0,0,10,9,8,4,4,5,3,0,0,2,1,1,0,1,0,2,2,2,0,2,2,9,12
Portsmouth,Bolton,2009-09-12,2,4,2009,3,4,5,12,10,20,0,0,0,11,9,9,6,4,4,2,0,5,0,1,0,0,1,0,11,8,4,7,9,11,0,0,0,12,19,9,8,16,5,1,1,0,1,4,1,1,2,0,0,0,0,0,0,0,5,12,4,14,19,16,1,0,0,8,20,11,5,10,3,3,2,2,2,0,0,1,0,0,11,4,7,7,19,10,0,0,0,26,12,20,14,5,13,1,3,1,3,1,1,1,0,1,0,0,0,0,0,0,9,12
Stoke,Chelsea,2009-09-12,2,17,2009,10,3,5,9,13,9,0,0,0,13,13,6,7,3,3,0,3,1,1,0,0,1,0,0,10,3,11,8,8,10,0,0,0,9,8,18,6,6,13,2,0,0,0,0,4,0,0,2,2,0,0,2,0,0,10,7,14,7,10,10,0,0,0,27,12,20,17,4,9,0,0,2,3,2,3,1,1,0,1,4,1,5,11,14,0,0,0,3,4,4,0,1,3,1,0,2,0,0,1,0,0,1,2,2,0,2,2,2,9,12
Sunderland,Hull,2009-09-12,1,15,2009,10,0,1,8,12,14,0,0,0,9,8,4,6,5,3,2,2,2,0,2,1,0,1,1,10,10,14,9,14,10,0,0,0,13,18,20,7,5,9,0,1,2,1,1,3,1,1,0,0,0,2,0,2,0,2,4,6,15,19,23,0,0,0,5,12,9,4,5,7,2,3,3,1,1,1,1,0,1,8,12,5,11,19,13,0,0,0,24,20,18,17,10,12,0,2,2,1,0,5,0,0,3,2,0,0,0,2,0,9,12
Tottenham,Man United,2009-09-12,2,1,2009,7,8,5,12,11,13,0,0,0,20,17,18,14,10,12,2,1,2,2,2,5,0,0,3,3,4,6,10,13,23,0,0,0,11,17,9,6,8,7,2,2,3,1,1,1,0,0,1,0,0,2,2,2,2,6,5,12,21,8,12,0,0,0,10,16,18,4,13,9,3,2,1,2,5,0,0,0,0,5,3,1,15,11,8,0,0,0,9,16,8,3,7,2,6,2,2,1,0,1,1,0,1,0,0,0,2,2,0,9,12
Wigan,West Ham,2009-09-12,1,3,2009,5,3,4,24,11,8,0,0,0,12,16,18,7,7,5,5,2,0,1,0,0,0,0,0,12,5,4,11,8,21,0,0,0,26,16,9,14,13,3,1,2,3,2,5,1,0,0,1,0,0,0,0,0,0,2,4,6,18,13,5,0,0,0,11,17,16,5,8,13,3,2,0,0,1,2,0,0,1,5,8,8,13,11,9,0,0,0,19,17,19,9,10,11,1,1,0,0,2,0,0,0,0,0,0,2,0,0,2,9,12
Birmingham,Aston Villa,2009-09-13,2,9,2009,3,3,4,10,8,11,0,0,0,11,8,9,6,6,5,2,0,0,1,0,1,0,0,0,7,3,5,12,13,20,0,0,0,20,13,9,14,3,4,2,3,5,2,0,0,0,0,0,0,0,0,0,0,2,9,4,4,9,11,15,0,0,0,9,7,11,4,4,5,1,2,2,2,3,0,1,2,0,4,10,6,9,15,14,0,0,0,6,21,14,3,12,7,2,3,2,0,1,2,0,0,1,2,2,0,2,2,0,9,13
Fulham,Everton,2009-09-13,1,25,2009,4,4,4,9,11,18,0,0,0,6,4,9,3,1,3,2,0,2,0,0,1,0,0,1,9,7,6,9,10,11,0,0,0,9,12,16,4,4,4,1,0,3,2,2,0,1,1,0,0,0,2,0,0,2,12,7,4,11,13,11,0,0,0,26,17,8,14,11,5,1,0,0,2,0,1,0,0,0,5,3,9,24,11,13,0,0,0,12,8,15,7,4,9,5,1,0,1,1,6,0,1,3,0,0,0,2,0,0,9,13
Arsenal,Wigan,2009-09-19,1,19,2009,12,5,8,12,15,9,0,0,0,19,9,19,9,3,16,2,6,1,2,1,4,0,1,2,3,6,4,13,21,10,0,0,0,10,10,9,6,4,4,3,3,0,4,2,1,1,0,1,0,2,2,0,0,2,6,5,3,13,24,11,0,0,0,12,12,16,6,7,7,2,5,2,1,1,0,0,0,0,7,12,5,11,11,8,0,0,0,12,26,16,5,14,13,1,1,2,0,2,5,0,0,0,0,0,0,2,0,0,9,19
Aston Villa,Portsmouth,2009-09-19,1,28,2009,1,9,4,20,9,11,0,0,0,12,9,7,5,4,4,2,1,2,1,2,3,0,1,2,7,4,10,10,9,15,0,0,0,11,6,21,7,3,12,1,2,3,0,0,1,0,0,0,0,2,2,2,2,2,7,3,4,17,12,10,0,0,0,21,11,9,11,6,4,2,2,0,2,0,1,1,0,1,5,11,8,17,7,9,0,0,0,14,12,19,6,8,16,0,1,1,3,1,4,2,1,2,0,0,0,0,0,0,9,19
Bolton,Stoke,2009-09-19,0,16,2009,5,5,12,17,14,19,0,1,0,14,8,20,6,5,10,0,3,2,3,2,0,2,1,0,7,11,4,17,7,19,0,0,0,21,26,12,11,14,5,2,1,3,2,3,1,1,1,0,2,0,0,2,0,0,4,10,3,13,9,13,0,0,0,4,13,13,2,7,3,3,0,3,1,1,0,1,1,0,14,10,3,11,8,8,0,0,0,18,9,8,10,6,6,3,2,0,2,0,0,1,0,0,0,2,0,0,2,0,9,19
Burnley,Sunderland,2009-09-19,1,4,2009,5,1,3,10,5,11,0,0,0,6,3,8,3,0,4,2,1,1,0,0,1,0,0,1,7,10,7,8,7,13,0,0,0,27,27,17,16,17,11,0,0,0,4,3,0,2,1,0,0,0,2,0,0,2,7,10,0,18,8,12,0,0,0,7,9,8,4,6,5,2,2,2,4,0,2,1,0,1,8,10,10,15,9,14,0,0,0,6,13,18,5,7,5,2,0,1,1,1,1,1,1,1,0,0,0,2,0,2,9,19
Hull,Birmingham,2009-09-19,2,23,2009,8,2,4,15,15,19,0,0,0,6,5,12,5,4,5,2,2,3,1,1,1,1,1,0,7,8,12,18,11,19,0,0,0,7,24,20,4,17,10,2,0,2,4,1,0,1,0,0,0,2,0,0,0,2,7,3,3,10,10,8,0,0,0,11,11,8,7,6,6,1,2,0,0,1,0,0,0,0,1,7,3,20,12,13,0,0,0,12,20,13,5,14,3,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,9,19
West Ham,Liverpool,2009-09-19,2,1,2009,7,2,4,11,18,13,0,0,0,12,11,17,5,5,8,1,3,2,0,0,1,0,0,0,6,5,8,13,13,11,0,0,0,12,19,17,6,9,10,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,7,11,10,8,7,15,0,0,0,27,26,21,16,14,12,0,1,3,4,3,1,2,1,0,5,5,4,10,14,11,0,1,0,6,8,7,3,5,4,2,3,2,0,2,3,0,1,2,2,0,0,2,2,0,9,19
Chelsea,Tottenham,2009-09-20,1,9,2009,14,10,7,11,7,10,0,0,0,18,27,12,10,17,4,3,0,0,2,3,2,1,1,1,4,1,4,13,5,11,0,0,0,4,3,4,2,0,1,3,1,0,1,0,0,1,0,0,0,2,2,2,2,2,3,7,8,16,12,11,0,0,0,11,20,17,7,14,10,3,2,1,1,2,2,1,0,0,9,3,4,13,10,13,1,0,0,17,11,17,13,6,8,2,2,2,3,1,1,2,0,0,0,0,0,0,2,2,9,20
Everton,Blackburn,2009-09-20,1,13,2009,3,12,7,10,11,13,0,0,0,6,26,17,6,14,11,0,1,0,1,2,0,1,0,0,5,5,3,6,24,11,0,0,0,14,12,8,8,7,4,1,5,1,2,1,1,0,0,1,2,0,0,0,2,0,10,5,10,13,13,14,0,0,0,13,19,18,10,9,5,1,1,1,3,0,1,1,0,1,6,2,0,16,18,12,0,0,0,9,11,8,5,5,5,2,3,2,1,0,2,0,0,1,2,0,0,2,0,0,9,20
Man United,Man City,2009-09-20,1,15,2009,9,6,5,13,21,8,1,0,0,17,10,16,13,4,13,2,3,2,3,2,5,2,0,0,3,5,3,16,15,11,0,0,0,11,9,16,7,3,7,3,6,2,1,1,0,1,1,0,2,0,0,2,2,2,3,11,5,13,7,7,0,0,0,10,12,16,6,8,11,3,1,0,4,1,1,1,1,1,12,3,6,12,12,11,0,0,0,19,11,10,9,6,2,2,2,1,2,0,0,0,0,0,2,2,2,2,2,2,9,20
Wolves,Fulham,2009-09-20,1,11,2009,6,8,6,16,11,11,0,0,0,9,24,10,5,17,2,2,0,1,1,1,0,0,0,0,10,2,5,13,15,7,0,0,0,13,5,16,10,4,11,1,2,0,3,1,1,1,1,1,0,0,0,0,0,0,5,4,4,6,9,11,0,0,0,14,6,4,8,3,1,1,2,0,2,0,0,0,0,0,3,9,7,10,9,10,0,0,0,6,9,12,6,4,4,0,1,0,1,2,2,1,1,1,0,0,0,2,0,0,9,20
Birmingham,Bolton,2009-09-26,2,29,2009,8,7,3,13,10,10,0,0,0,14,11,11,9,7,6,2,1,2,1,0,1,0,0,0,10,1,7,15,20,12,0,0,0,16,12,20,11,5,14,0,2,2,0,1,2,0,0,0,0,0,0,2,0,0,4,5,5,6,17,14,0,0,1,11,14,8,5,6,5,2,0,3,1,3,2,0,2,1,6,7,11,11,17,7,0,0,0,10,21,26,6,11,14,2,2,1,1,2,3,0,1,1,0,2,0,0,2,0,9,26
Blackburn,Aston Villa,2009-09-26,1,16,2009,2,10,5,18,13,13,0,0,0,7,13,19,4,10,9,2,1,1,0,3,0,0,1,0,6,6,2,15,16,18,0,0,0,18,9,11,11,5,5,1,2,3,3,1,0,1,0,0,0,2,0,0,2,0,7,1,9,17,20,9,0,0,0,7,12,9,5,5,4,2,2,1,2,1,2,2,0,1,5,7,4,12,10,9,0,0,0,17,11,6,12,7,3,0,1,2,0,0,0,0,0,0,2,0,2,2,2,2,9,26
Fulham,Arsenal,2009-09-26,2,15,2009,3,5,4,11,6,9,0,0,0,3,14,6,1,8,3,1,1,2,1,2,0,0,0,0,3,3,9,14,10,9,0,0,0,12,6,9,4,6,4,1,0,1,2,1,2,1,1,1,0,0,0,0,2,0,6,12,5,6,12,15,0,0,0,23,19,9,11,9,3,2,2,6,4,2,1,1,0,1,4,3,6,18,13,21,0,0,0,8,10,10,5,6,4,2,3,3,0,4,2,0,1,0,2,0,2,2,0,0,9,26
Liverpool,Hull,2009-09-26,1,25,2009,4,7,11,17,8,7,0,0,0,19,27,26,15,16,14,3,0,1,3,4,3,2,2,1,4,5,5,13,10,14,0,0,1,8,6,8,5,3,5,3,2,3,2,0,2,2,0,1,0,2,0,2,2,2,10,8,2,15,15,15,0,0,0,16,6,5,11,5,4,0,2,2,0,1,1,0,1,1,8,7,8,13,18,11,0,0,0,14,7,24,9,4,17,2,2,0,1,4,1,0,1,0,0,0,2,0,0,0,9,26
Portsmouth,Everton,2009-09-26,2,3,2009,5,7,3,12,17,12,0,0,0,17,21,11,12,11,6,0,2,2,0,2,0,0,1,0,7,5,11,17,17,7,0,0,0,7,14,12,5,6,8,2,0,1,2,3,1,2,2,1,0,0,0,0,0,0,6,3,12,15,10,11,0,0,0,18,6,26,11,6,14,1,0,1,3,1,2,1,1,0,2,5,5,18,6,24,0,0,0,7,14,12,4,8,7,2,1,5,0,2,1,0,0,0,2,2,0,2,0,2,9,26
Stoke,Man United,2009-09-26,2,9,2009,6,4,10,11,13,9,0,0,0,10,4,13,6,2,7,2,3,0,1,1,1,0,1,1,4,14,10,6,11,8,0,0,0,11,18,9,5,10,6,2,3,2,1,2,0,0,1,0,0,0,2,0,0,2,11,9,6,15,13,21,0,1,0,21,17,10,11,13,4,2,2,3,4,3,2,1,2,0,1,3,5,14,16,15,0,0,0,10,11,9,6,7,3,2,3,6,3,1,1,1,1,1,0,2,0,2,2,2,9,26
Tottenham,Burnley,2009-09-26,1,17,2009,3,3,7,9,16,12,0,0,0,9,11,20,4,7,14,2,3,2,0,1,2,0,1,0,11,9,3,7,13,10,0,1,0,25,17,11,15,13,6,0,2,2,3,3,1,1,2,0,0,0,0,0,0,2,4,5,1,4,10,5,0,0,0,10,6,3,3,3,0,0,2,1,3,0,0,1,0,0,4,7,10,15,8,7,0,0,0,8,27,27,5,16,17,3,0,0,1,4,3,1,2,1,0,0,0,2,0,0,9,26
Wigan,Chelsea,2009-09-26,1,23,2009,4,6,5,18,13,24,0,0,0,8,12,12,5,6,7,2,2,5,0,1,1,0,0,0,6,7,12,6,11,11,0,0,0,23,12,26,11,5,14,2,1,1,4,0,2,1,0,0,0,0,0,0,2,0,11,14,10,7,11,7,0,0,0,25,18,27,15,10,17,0,3,0,3,2,3,1,1,1,3,4,1,9,13,5,0,0,0,9,4,3,4,2,0,2,3,1,0,1,0,0,1,0,2,0,2,2,2,2,9,26
Sunderland,Wolves,2009-09-27,1,13,2009,4,7,10,15,18,8,0,0,0,8,7,9,5,4,6,3,2,2,1,4,0,1,1,0,4,8,10,4,15,9,0,0,0,10,6,13,3,5,7,0,2,0,3,1,1,1,1,1,0,0,0,0,2,0,3,6,8,14,16,11,0,0,0,12,9,24,4,5,17,1,2,0,2,1,1,1,0,0,3,10,2,11,13,15,0,0,0,3,13,5,1,10,4,1,1,2,1,3,1,0,1,1,2,0,0,2,0,0,9,27
Man City,West Ham,2009-09-28,1,4,2009,1,3,11,14,13,7,0,0,0,10,10,12,6,6,8,2,3,1,3,4,1,1,1,1,11,12,3,15,12,12,0,0,0,21,19,11,11,9,6,2,2,2,4,2,0,1,0,0,0,2,2,0,2,2,4,7,2,13,11,18,0,0,0,8,12,11,5,5,5,3,1,3,2,0,0,2,0,0,4,6,5,17,13,13,0,0,0,19,12,19,15,6,9,3,2,1,3,1,0,2,0,0,0,0,0,0,0,0,9,28
Bolton,Tottenham,2009-10-03,0,19,2009,4,4,5,17,6,17,0,0,0,10,11,14,4,5,6,1,2,0,2,1,3,1,0,2,8,6,7,9,11,17,0,0,0,12,10,21,6,6,11,2,2,2,1,1,2,0,0,1,2,0,2,2,0,2,2,3,3,10,9,16,0,0,0,18,9,11,12,4,7,1,2,3,5,0,1,2,0,1,7,11,9,14,7,13,0,0,1,10,25,17,7,15,13,1,0,2,0,3,3,0,1,2,2,0,0,2,0,0,10,3
